departamento,departamento_iso,anio,numero_semana,fecha_inicio_semana,fecha_fin_semana,cantidad_detecciones,superficie_km2,detecciones_por_1000_km2
Soriano,UY-SO,2025,3,2025-01-20,2025-01-26,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,3,2025-01-20,2025-01-26,1,15973.367767510354,0.06260420560991455
Treinta y Tres,UY-TT,2025,3,2025-01-20,2025-01-26,2,9285.005878360264,0.2154010483354913
Artigas,UY-AR,2025,4,2025-01-27,2025-02-02,0,12010.600679730765,0.0
Canelones,UY-CA,2025,4,2025-01-27,2025-02-02,1,4520.87871068126,0.22119593645309454
Cerro Largo,UY-CL,2025,4,2025-01-27,2025-02-02,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,4,2025-01-27,2025-02-02,0,6112.026851866528,0.0
Durazno,UY-DU,2025,4,2025-01-27,2025-02-02,0,12228.10425056514,0.0
Flores,UY-FS,2025,4,2025-01-27,2025-02-02,0,5140.77049712524,0.0
Florida,UY-FD,2025,4,2025-01-27,2025-02-02,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,4,2025-01-27,2025-02-02,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2025,4,2025-01-27,2025-02-02,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,4,2025-01-27,2025-02-02,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,4,2025-01-27,2025-02-02,1,14088.526169172621,0.0709797453610243
Rivera,UY-RV,2025,4,2025-01-27,2025-02-02,0,9329.550532265199,0.0
Rocha,UY-RO,2025,4,2025-01-27,2025-02-02,1,10558.553826772255,0.09470994005489665
Río Negro,UY-RN,2025,4,2025-01-27,2025-02-02,0,9810.67596839813,0.0
Salto,UY-SA,2025,4,2025-01-27,2025-02-02,2,14170.87435119916,0.14113455178796058
San José,UY-SJ,2025,4,2025-01-27,2025-02-02,1,5002.920653176918,0.19988324207480432
Soriano,UY-SO,2025,4,2025-01-27,2025-02-02,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,4,2025-01-27,2025-02-02,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,4,2025-01-27,2025-02-02,0,9285.005878360264,0.0
Artigas,UY-AR,2025,5,2025-02-03,2025-02-09,5,12010.600679730765,0.41629891237979966
Canelones,UY-CA,2025,5,2025-02-03,2025-02-09,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,5,2025-02-03,2025-02-09,2,13655.557447815512,0.14646051672683205
Colonia,UY-CO,2025,5,2025-02-03,2025-02-09,0,6112.026851866528,0.0
Durazno,UY-DU,2025,5,2025-02-03,2025-02-09,0,12228.10425056514,0.0
Flores,UY-FS,2025,5,2025-02-03,2025-02-09,0,5140.77049712524,0.0
Florida,UY-FD,2025,5,2025-02-03,2025-02-09,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,5,2025-02-03,2025-02-09,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2025,5,2025-02-03,2025-02-09,1,4803.260185508939,0.20819192826924554
Montevideo,UY-MO,2025,5,2025-02-03,2025-02-09,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,5,2025-02-03,2025-02-09,0,14088.526169172621,0.0
Rivera,UY-RV,2025,5,2025-02-03,2025-02-09,0,9329.550532265199,0.0
Rocha,UY-RO,2025,5,2025-02-03,2025-02-09,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,5,2025-02-03,2025-02-09,1,9810.67596839813,0.10192977560579633
Salto,UY-SA,2025,5,2025-02-03,2025-02-09,5,14170.87435119916,0.35283637946990143
San José,UY-SJ,2025,5,2025-02-03,2025-02-09,0,5002.920653176918,0.0
Soriano,UY-SO,2025,5,2025-02-03,2025-02-09,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,5,2025-02-03,2025-02-09,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,5,2025-02-03,2025-02-09,0,9285.005878360264,0.0
Artigas,UY-AR,2025,6,2025-02-10,2025-02-16,3,12010.600679730765,0.2497793474278798
Canelones,UY-CA,2025,6,2025-02-10,2025-02-16,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,6,2025-02-10,2025-02-16,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,6,2025-02-10,2025-02-16,0,6112.026851866528,0.0
Durazno,UY-DU,2025,6,2025-02-10,2025-02-16,0,12228.10425056514,0.0
Flores,UY-FS,2025,6,2025-02-10,2025-02-16,0,5140.77049712524,0.0
Florida,UY-FD,2025,6,2025-02-10,2025-02-16,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,6,2025-02-10,2025-02-16,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2025,6,2025-02-10,2025-02-16,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,6,2025-02-10,2025-02-16,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,6,2025-02-10,2025-02-16,0,14088.526169172621,0.0
Rivera,UY-RV,2025,6,2025-02-10,2025-02-16,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2025,6,2025-02-10,2025-02-16,1,10558.553826772255,0.09470994005489665
Río Negro,UY-RN,2025,6,2025-02-10,2025-02-16,0,9810.67596839813,0.0
Salto,UY-SA,2025,6,2025-02-10,2025-02-16,3,14170.87435119916,0.21170182768194087
San José,UY-SJ,2025,6,2025-02-10,2025-02-16,0,5002.920653176918,0.0
Soriano,UY-SO,2025,6,2025-02-10,2025-02-16,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,6,2025-02-10,2025-02-16,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,6,2025-02-10,2025-02-16,1,9285.005878360264,0.10770052416774566
Artigas,UY-AR,2025,7,2025-02-17,2025-02-23,0,12010.600679730765,0.0
Canelones,UY-CA,2025,7,2025-02-17,2025-02-23,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,7,2025-02-17,2025-02-23,0,13655.557447815512,0.0
Colonia,UY-CO,2025,7,2025-02-17,2025-02-23,0,6112.026851866528,0.0
Durazno,UY-DU,2025,7,2025-02-17,2025-02-23,0,12228.10425056514,0.0
Flores,UY-FS,2025,7,2025-02-17,2025-02-23,0,5140.77049712524,0.0
Florida,UY-FD,2025,7,2025-02-17,2025-02-23,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,7,2025-02-17,2025-02-23,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2025,7,2025-02-17,2025-02-23,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,7,2025-02-17,2025-02-23,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,7,2025-02-17,2025-02-23,0,14088.526169172621,0.0
Rivera,UY-RV,2025,7,2025-02-17,2025-02-23,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2025,7,2025-02-17,2025-02-23,1,10558.553826772255,0.09470994005489665
Río Negro,UY-RN,2025,7,2025-02-17,2025-02-23,0,9810.67596839813,0.0
Salto,UY-SA,2025,7,2025-02-17,2025-02-23,0,14170.87435119916,0.0
San José,UY-SJ,2025,7,2025-02-17,2025-02-23,0,5002.920653176918,0.0
Soriano,UY-SO,2025,7,2025-02-17,2025-02-23,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,7,2025-02-17,2025-02-23,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,7,2025-02-17,2025-02-23,1,9285.005878360264,0.10770052416774566
Artigas,UY-AR,2025,8,2025-02-24,2025-03-02,0,12010.600679730765,0.0
Canelones,UY-CA,2025,8,2025-02-24,2025-03-02,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,8,2025-02-24,2025-03-02,0,13655.557447815512,0.0
Colonia,UY-CO,2025,8,2025-02-24,2025-03-02,0,6112.026851866528,0.0
Durazno,UY-DU,2025,8,2025-02-24,2025-03-02,0,12228.10425056514,0.0
Flores,UY-FS,2025,8,2025-02-24,2025-03-02,0,5140.77049712524,0.0
Florida,UY-FD,2025,8,2025-02-24,2025-03-02,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,8,2025-02-24,2025-03-02,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,8,2025-02-24,2025-03-02,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,8,2025-02-24,2025-03-02,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,8,2025-02-24,2025-03-02,0,14088.526169172621,0.0
Rivera,UY-RV,2025,8,2025-02-24,2025-03-02,0,9329.550532265199,0.0
Rocha,UY-RO,2025,8,2025-02-24,2025-03-02,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,8,2025-02-24,2025-03-02,0,9810.67596839813,0.0
Salto,UY-SA,2025,8,2025-02-24,2025-03-02,0,14170.87435119916,0.0
San José,UY-SJ,2025,8,2025-02-24,2025-03-02,0,5002.920653176918,0.0
Soriano,UY-SO,2025,8,2025-02-24,2025-03-02,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,8,2025-02-24,2025-03-02,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,8,2025-02-24,2025-03-02,0,9285.005878360264,0.0
Artigas,UY-AR,2025,9,2025-03-03,2025-03-09,0,12010.600679730765,0.0
Canelones,UY-CA,2025,9,2025-03-03,2025-03-09,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,9,2025-03-03,2025-03-09,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,9,2025-03-03,2025-03-09,0,6112.026851866528,0.0
Durazno,UY-DU,2025,9,2025-03-03,2025-03-09,0,12228.10425056514,0.0
Flores,UY-FS,2025,9,2025-03-03,2025-03-09,0,5140.77049712524,0.0
Florida,UY-FD,2025,9,2025-03-03,2025-03-09,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,9,2025-03-03,2025-03-09,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,9,2025-03-03,2025-03-09,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,9,2025-03-03,2025-03-09,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,9,2025-03-03,2025-03-09,0,14088.526169172621,0.0
Rivera,UY-RV,2025,9,2025-03-03,2025-03-09,0,9329.550532265199,0.0
Rocha,UY-RO,2025,9,2025-03-03,2025-03-09,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,9,2025-03-03,2025-03-09,0,9810.67596839813,0.0
Salto,UY-SA,2025,9,2025-03-03,2025-03-09,0,14170.87435119916,0.0
San José,UY-SJ,2025,9,2025-03-03,2025-03-09,0,5002.920653176918,0.0
Soriano,UY-SO,2025,9,2025-03-03,2025-03-09,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,9,2025-03-03,2025-03-09,1,15973.367767510354,0.06260420560991455
Treinta y Tres,UY-TT,2025,9,2025-03-03,2025-03-09,0,9285.005878360264,0.0
Artigas,UY-AR,2025,10,2025-03-10,2025-03-16,4,12010.600679730765,0.3330391299038397
Canelones,UY-CA,2025,10,2025-03-10,2025-03-16,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,10,2025-03-10,2025-03-16,0,13655.557447815512,0.0
Colonia,UY-CO,2025,10,2025-03-10,2025-03-16,0,6112.026851866528,0.0
Durazno,UY-DU,2025,10,2025-03-10,2025-03-16,0,12228.10425056514,0.0
Flores,UY-FS,2025,10,2025-03-10,2025-03-16,0,5140.77049712524,0.0
Florida,UY-FD,2025,10,2025-03-10,2025-03-16,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,10,2025-03-10,2025-03-16,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,10,2025-03-10,2025-03-16,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,10,2025-03-10,2025-03-16,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,10,2025-03-10,2025-03-16,0,14088.526169172621,0.0
Rivera,UY-RV,2025,10,2025-03-10,2025-03-16,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2025,10,2025-03-10,2025-03-16,2,10558.553826772255,0.1894198801097933
Río Negro,UY-RN,2025,10,2025-03-10,2025-03-16,0,9810.67596839813,0.0
Salto,UY-SA,2025,10,2025-03-10,2025-03-16,0,14170.87435119916,0.0
San José,UY-SJ,2025,10,2025-03-10,2025-03-16,0,5002.920653176918,0.0
Soriano,UY-SO,2025,10,2025-03-10,2025-03-16,1,9122.538742945157,0.10961860817235138
Tacuarembó,UY-TA,2025,10,2025-03-10,2025-03-16,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,10,2025-03-10,2025-03-16,0,9285.005878360264,0.0
Artigas,UY-AR,2025,11,2025-03-17,2025-03-23,4,12010.600679730765,0.3330391299038397
Canelones,UY-CA,2025,11,2025-03-17,2025-03-23,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,11,2025-03-17,2025-03-23,0,13655.557447815512,0.0
Colonia,UY-CO,2025,11,2025-03-17,2025-03-23,0,6112.026851866528,0.0
Durazno,UY-DU,2025,11,2025-03-17,2025-03-23,1,12228.10425056514,0.08177882519719143
Flores,UY-FS,2025,11,2025-03-17,2025-03-23,0,5140.77049712524,0.0
Florida,UY-FD,2025,11,2025-03-17,2025-03-23,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,11,2025-03-17,2025-03-23,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,11,2025-03-17,2025-03-23,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,11,2025-03-17,2025-03-23,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,11,2025-03-17,2025-03-23,2,14088.526169172621,0.1419594907220486
Rivera,UY-RV,2025,11,2025-03-17,2025-03-23,0,9329.550532265199,0.0
Rocha,UY-RO,2025,11,2025-03-17,2025-03-23,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,11,2025-03-17,2025-03-23,0,9810.67596839813,0.0
Salto,UY-SA,2025,11,2025-03-17,2025-03-23,0,14170.87435119916,0.0
San José,UY-SJ,2025,11,2025-03-17,2025-03-23,0,5002.920653176918,0.0
Soriano,UY-SO,2025,11,2025-03-17,2025-03-23,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,11,2025-03-17,2025-03-23,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,11,2025-03-17,2025-03-23,0,9285.005878360264,0.0
Artigas,UY-AR,2025,12,2025-03-24,2025-03-30,2,12010.600679730765,0.16651956495191986
Canelones,UY-CA,2025,12,2025-03-24,2025-03-30,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,12,2025-03-24,2025-03-30,0,13655.557447815512,0.0
Colonia,UY-CO,2025,12,2025-03-24,2025-03-30,0,6112.026851866528,0.0
Durazno,UY-DU,2025,12,2025-03-24,2025-03-30,0,12228.10425056514,0.0
Flores,UY-FS,2025,12,2025-03-24,2025-03-30,0,5140.77049712524,0.0
Florida,UY-FD,2025,12,2025-03-24,2025-03-30,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,12,2025-03-24,2025-03-30,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,12,2025-03-24,2025-03-30,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,12,2025-03-24,2025-03-30,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,12,2025-03-24,2025-03-30,0,14088.526169172621,0.0
Rivera,UY-RV,2025,12,2025-03-24,2025-03-30,0,9329.550532265199,0.0
Rocha,UY-RO,2025,12,2025-03-24,2025-03-30,1,10558.553826772255,0.09470994005489665
Río Negro,UY-RN,2025,12,2025-03-24,2025-03-30,0,9810.67596839813,0.0
Salto,UY-SA,2025,12,2025-03-24,2025-03-30,0,14170.87435119916,0.0
San José,UY-SJ,2025,12,2025-03-24,2025-03-30,0,5002.920653176918,0.0
Soriano,UY-SO,2025,12,2025-03-24,2025-03-30,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,12,2025-03-24,2025-03-30,1,15973.367767510354,0.06260420560991455
Treinta y Tres,UY-TT,2025,12,2025-03-24,2025-03-30,3,9285.005878360264,0.32310157250323696
Artigas,UY-AR,2025,13,2025-03-31,2025-04-06,1,12010.600679730765,0.08325978247595993
Canelones,UY-CA,2025,13,2025-03-31,2025-04-06,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,13,2025-03-31,2025-04-06,0,13655.557447815512,0.0
Colonia,UY-CO,2025,13,2025-03-31,2025-04-06,0,6112.026851866528,0.0
Durazno,UY-DU,2025,13,2025-03-31,2025-04-06,0,12228.10425056514,0.0
Flores,UY-FS,2025,13,2025-03-31,2025-04-06,0,5140.77049712524,0.0
Florida,UY-FD,2025,13,2025-03-31,2025-04-06,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,13,2025-03-31,2025-04-06,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,13,2025-03-31,2025-04-06,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,13,2025-03-31,2025-04-06,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,13,2025-03-31,2025-04-06,0,14088.526169172621,0.0
Rivera,UY-RV,2025,13,2025-03-31,2025-04-06,0,9329.550532265199,0.0
Rocha,UY-RO,2025,13,2025-03-31,2025-04-06,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,13,2025-03-31,2025-04-06,0,9810.67596839813,0.0
Salto,UY-SA,2025,13,2025-03-31,2025-04-06,1,14170.87435119916,0.07056727589398029
San José,UY-SJ,2025,13,2025-03-31,2025-04-06,0,5002.920653176918,0.0
Soriano,UY-SO,2025,13,2025-03-31,2025-04-06,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,13,2025-03-31,2025-04-06,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,13,2025-03-31,2025-04-06,2,9285.005878360264,0.2154010483354913
Artigas,UY-AR,2025,14,2025-04-07,2025-04-13,0,12010.600679730765,0.0
Canelones,UY-CA,2025,14,2025-04-07,2025-04-13,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,14,2025-04-07,2025-04-13,0,13655.557447815512,0.0
Colonia,UY-CO,2025,14,2025-04-07,2025-04-13,0,6112.026851866528,0.0
Durazno,UY-DU,2025,14,2025-04-07,2025-04-13,0,12228.10425056514,0.0
Flores,UY-FS,2025,14,2025-04-07,2025-04-13,0,5140.77049712524,0.0
Florida,UY-FD,2025,14,2025-04-07,2025-04-13,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,14,2025-04-07,2025-04-13,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,14,2025-04-07,2025-04-13,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,14,2025-04-07,2025-04-13,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,14,2025-04-07,2025-04-13,0,14088.526169172621,0.0
Rivera,UY-RV,2025,14,2025-04-07,2025-04-13,0,9329.550532265199,0.0
Rocha,UY-RO,2025,14,2025-04-07,2025-04-13,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,14,2025-04-07,2025-04-13,0,9810.67596839813,0.0
Salto,UY-SA,2025,14,2025-04-07,2025-04-13,0,14170.87435119916,0.0
San José,UY-SJ,2025,14,2025-04-07,2025-04-13,0,5002.920653176918,0.0
Soriano,UY-SO,2025,14,2025-04-07,2025-04-13,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,14,2025-04-07,2025-04-13,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,14,2025-04-07,2025-04-13,0,9285.005878360264,0.0
Artigas,UY-AR,2025,15,2025-04-14,2025-04-20,3,12010.600679730765,0.2497793474278798
Canelones,UY-CA,2025,15,2025-04-14,2025-04-20,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,15,2025-04-14,2025-04-20,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,15,2025-04-14,2025-04-20,0,6112.026851866528,0.0
Durazno,UY-DU,2025,15,2025-04-14,2025-04-20,3,12228.10425056514,0.2453364755915743
Flores,UY-FS,2025,15,2025-04-14,2025-04-20,0,5140.77049712524,0.0
Florida,UY-FD,2025,15,2025-04-14,2025-04-20,2,10405.572253242583,0.1922047102576949
Lavalleja,UY-LA,2025,15,2025-04-14,2025-04-20,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,15,2025-04-14,2025-04-20,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,15,2025-04-14,2025-04-20,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,15,2025-04-14,2025-04-20,3,14088.526169172621,0.21293923608307294
Rivera,UY-RV,2025,15,2025-04-14,2025-04-20,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2025,15,2025-04-14,2025-04-20,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,15,2025-04-14,2025-04-20,1,9810.67596839813,0.10192977560579633
Salto,UY-SA,2025,15,2025-04-14,2025-04-20,2,14170.87435119916,0.14113455178796058
San José,UY-SJ,2025,15,2025-04-14,2025-04-20,3,5002.920653176918,0.5996497262244129
Soriano,UY-SO,2025,15,2025-04-14,2025-04-20,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,15,2025-04-14,2025-04-20,2,15973.367767510354,0.1252084112198291
Treinta y Tres,UY-TT,2025,15,2025-04-14,2025-04-20,0,9285.005878360264,0.0
Artigas,UY-AR,2025,16,2025-04-21,2025-04-27,5,12010.600679730765,0.41629891237979966
Canelones,UY-CA,2025,16,2025-04-21,2025-04-27,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,16,2025-04-21,2025-04-27,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,16,2025-04-21,2025-04-27,1,6112.026851866528,0.16361184664864717
Durazno,UY-DU,2025,16,2025-04-21,2025-04-27,0,12228.10425056514,0.0
Flores,UY-FS,2025,16,2025-04-21,2025-04-27,0,5140.77049712524,0.0
Florida,UY-FD,2025,16,2025-04-21,2025-04-27,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,16,2025-04-21,2025-04-27,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,16,2025-04-21,2025-04-27,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,16,2025-04-21,2025-04-27,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,16,2025-04-21,2025-04-27,1,14088.526169172621,0.0709797453610243
Rivera,UY-RV,2025,16,2025-04-21,2025-04-27,0,9329.550532265199,0.0
Rocha,UY-RO,2025,16,2025-04-21,2025-04-27,3,10558.553826772255,0.28412982016469
Río Negro,UY-RN,2025,16,2025-04-21,2025-04-27,0,9810.67596839813,0.0
Salto,UY-SA,2025,16,2025-04-21,2025-04-27,0,14170.87435119916,0.0
San José,UY-SJ,2025,16,2025-04-21,2025-04-27,1,5002.920653176918,0.19988324207480432
Soriano,UY-SO,2025,16,2025-04-21,2025-04-27,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,16,2025-04-21,2025-04-27,4,15973.367767510354,0.2504168224396582
Treinta y Tres,UY-TT,2025,16,2025-04-21,2025-04-27,1,9285.005878360264,0.10770052416774566
Artigas,UY-AR,2025,17,2025-04-28,2025-05-04,11,12010.600679730765,0.9158576072355592
Canelones,UY-CA,2025,17,2025-04-28,2025-05-04,1,4520.87871068126,0.22119593645309454
Cerro Largo,UY-CL,2025,17,2025-04-28,2025-05-04,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,17,2025-04-28,2025-05-04,1,6112.026851866528,0.16361184664864717
Durazno,UY-DU,2025,17,2025-04-28,2025-05-04,0,12228.10425056514,0.0
Flores,UY-FS,2025,17,2025-04-28,2025-05-04,0,5140.77049712524,0.0
Florida,UY-FD,2025,17,2025-04-28,2025-05-04,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,17,2025-04-28,2025-05-04,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,17,2025-04-28,2025-05-04,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,17,2025-04-28,2025-05-04,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,17,2025-04-28,2025-05-04,2,14088.526169172621,0.1419594907220486
Rivera,UY-RV,2025,17,2025-04-28,2025-05-04,2,9329.550532265199,0.21437259952483514
Rocha,UY-RO,2025,17,2025-04-28,2025-05-04,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,17,2025-04-28,2025-05-04,0,9810.67596839813,0.0
Salto,UY-SA,2025,17,2025-04-28,2025-05-04,1,14170.87435119916,0.07056727589398029
San José,UY-SJ,2025,17,2025-04-28,2025-05-04,1,5002.920653176918,0.19988324207480432
Soriano,UY-SO,2025,17,2025-04-28,2025-05-04,1,9122.538742945157,0.10961860817235138
Tacuarembó,UY-TA,2025,17,2025-04-28,2025-05-04,4,15973.367767510354,0.2504168224396582
Treinta y Tres,UY-TT,2025,17,2025-04-28,2025-05-04,2,9285.005878360264,0.2154010483354913
Artigas,UY-AR,2025,18,2025-05-05,2025-05-11,0,12010.600679730765,0.0
Canelones,UY-CA,2025,18,2025-05-05,2025-05-11,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,18,2025-05-05,2025-05-11,0,13655.557447815512,0.0
Colonia,UY-CO,2025,18,2025-05-05,2025-05-11,0,6112.026851866528,0.0
Durazno,UY-DU,2025,18,2025-05-05,2025-05-11,0,12228.10425056514,0.0
Flores,UY-FS,2025,18,2025-05-05,2025-05-11,0,5140.77049712524,0.0
Florida,UY-FD,2025,18,2025-05-05,2025-05-11,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,18,2025-05-05,2025-05-11,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,18,2025-05-05,2025-05-11,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,18,2025-05-05,2025-05-11,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,18,2025-05-05,2025-05-11,0,14088.526169172621,0.0
Rivera,UY-RV,2025,18,2025-05-05,2025-05-11,2,9329.550532265199,0.21437259952483514
Rocha,UY-RO,2025,18,2025-05-05,2025-05-11,1,10558.553826772255,0.09470994005489665
Río Negro,UY-RN,2025,18,2025-05-05,2025-05-11,0,9810.67596839813,0.0
Salto,UY-SA,2025,18,2025-05-05,2025-05-11,0,14170.87435119916,0.0
San José,UY-SJ,2025,18,2025-05-05,2025-05-11,0,5002.920653176918,0.0
Soriano,UY-SO,2025,18,2025-05-05,2025-05-11,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2025,18,2025-05-05,2025-05-11,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2025,18,2025-05-05,2025-05-11,0,9285.005878360264,0.0
Artigas,UY-AR,2025,19,2025-05-12,2025-05-18,5,12010.600679730765,0.41629891237979966
Canelones,UY-CA,2025,19,2025-05-12,2025-05-18,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2025,19,2025-05-12,2025-05-18,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2025,19,2025-05-12,2025-05-18,0,6112.026851866528,0.0
Durazno,UY-DU,2025,19,2025-05-12,2025-05-18,0,12228.10425056514,0.0
Flores,UY-FS,2025,19,2025-05-12,2025-05-18,0,5140.77049712524,0.0
Florida,UY-FD,2025,19,2025-05-12,2025-05-18,0,10405.572253242583,0.0
Lavalleja,UY-LA,2025,19,2025-05-12,2025-05-18,0,10031.272844140674,0.0
Maldonado,UY-MA,2025,19,2025-05-12,2025-05-18,0,4803.260185508939,0.0
Montevideo,UY-MO,2025,19,2025-05-12,2025-05-18,0,527.7536386520376,0.0
Paysandú,UY-PA,2025,19,2025-05-12,2025-05-18,1,14088.526169172621,0.0709797453610243
Rivera,UY-RV,2025,19,2025-05-12,2025-05-18,6,9329.550532265199,0.6431177985745055
Rocha,UY-RO,2025,19,2025-05-12,2025-05-18,0,10558.553826772255,0.0
Río Negro,UY-RN,2025,19,2025-05-12,2025-05-18,0,9810.67596839813,0.0
Salto,UY-SA,2025,19,2025-05-12,2025-05-18,2,14170.87435119916,0.14113455178796058
